Type	Label
bill	hr5476-114
bill	hr5476-115
bill	hr5476-116
bill	hr5476-117
bill	hr5477-114
bill	hr5477-115
bill	hr5477-116
bill	hr5477-117
bill	hr5478-114
bill	hr5478-115
bill	hr5478-116
bill	hr5478-117
bill	hr5479-114
bill	hr5479-115
bill	hr5479-116
bill	hr5479-117
bill	hr548-115
bill	hr548-116
bill	hr548-117
bill	hr5480-114
bill	hr5480-115
bill	hr5480-116
bill	hr5480-117
bill	hr5481-114
bill	hr5481-115
bill	hr5481-116
bill	hr5481-117
bill	hr5482-114
bill	hr5482-115
bill	hr5482-116
bill	hr5482-117
bill	hr5483-114
bill	hr5483-115
bill	hr5483-116
bill	hr5483-117
bill	hr5484-114
bill	hr5484-115
bill	hr5484-116
bill	hr5484-117
bill	hr5485-114
bill	hr5485-115
bill	hr5485-116
bill	hr5485-117
bill	hr5486-114
bill	hr5486-115
bill	hr5486-116
bill	hr5486-117
bill	hr5487-114
bill	hr5487-115
bill	hr5487-116
bill	hr5487-117
bill	hr5488-114
bill	hr5488-115
bill	hr5488-116
bill	hr5488-117
bill	hr5489-114
bill	hr5489-115
bill	hr5489-116
bill	hr5489-117
bill	hr549-115
bill	hr549-116
bill	hr549-117
bill	hr5490-114
bill	hr5490-115
bill	hr5490-116
bill	hr5490-117
bill	hr5491-114
bill	hr5491-115
bill	hr5491-116
bill	hr5491-117
bill	hr5492-114
bill	hr5492-115
bill	hr5492-116
bill	hr5492-117
bill	hr5493-114
bill	hr5493-115
bill	hr5493-116
bill	hr5493-117
bill	hr5494-114
bill	hr5494-115
bill	hr5494-116
bill	hr5494-117
bill	hr5495-114
bill	hr5495-115
bill	hr5495-116
bill	hr5495-117
bill	hr5496-114
bill	hr5496-115
bill	hr5496-116
bill	hr5496-117
bill	hr5497-114
bill	hr5497-115
bill	hr5497-116
bill	hr5497-117
bill	hr5498-114
bill	hr5498-115
bill	hr5498-116
bill	hr5498-117
bill	hr5499-114
bill	hr5499-115
bill	hr5499-116
bill	hr5499-117
bill	hr55-113
bill	hr55-114
bill	hr55-115
bill	hr55-116
bill	hr55-117
bill	hr550-115
bill	hr550-116
bill	hr550-117
bill	hr5500-114
bill	hr5500-115
bill	hr5500-116
bill	hr5500-117
bill	hr5501-114
bill	hr5501-115
bill	hr5501-116
bill	hr5501-117
bill	hr5502-114
bill	hr5502-115
bill	hr5502-116
bill	hr5502-117
bill	hr5503-114
bill	hr5503-115
bill	hr5503-116
bill	hr5503-117
bill	hr5504-114
bill	hr5504-115
bill	hr5504-116
bill	hr5504-117
bill	hr5505-114
bill	hr5505-115
bill	hr5505-116
bill	hr5505-117
bill	hr5506-114
bill	hr5506-115
bill	hr5506-116
bill	hr5506-117
bill	hr5507-114
bill	hr5507-115
bill	hr5507-116
bill	hr5507-117
bill	hr5508-114
bill	hr5508-115
bill	hr5508-116
bill	hr5508-117
bill	hr5509-114
bill	hr5509-115
bill	hr5509-116
bill	hr5509-117
bill	hr551-115
bill	hr551-116
bill	hr551-117
bill	hr5510-114
bill	hr5510-115
bill	hr5510-116
bill	hr5510-117
bill	hr5511-114
bill	hr5511-115
bill	hr5511-116
bill	hr5511-117
bill	hr5512-114
bill	hr5512-115
bill	hr5512-116
bill	hr5512-117
bill	hr5513-114
bill	hr5513-115
bill	hr5513-116
bill	hr5513-117
bill	hr5514-114
bill	hr5514-115
bill	hr5514-116
bill	hr5514-117
bill	hr5515-114
bill	hr5515-115
bill	hr5515-116
bill	hr5515-117
bill	hr5516-114
bill	hr5516-115
bill	hr5516-116
bill	hr5516-117
bill	hr5517-114
bill	hr5517-115
bill	hr5517-116
bill	hr5517-117
bill	hr5518-114
bill	hr5518-115
bill	hr5518-116
bill	hr5518-117
bill	hr5519-114
bill	hr5519-115
bill	hr5519-116
bill	hr5519-117
bill	hr552-115
bill	hr552-116
bill	hr552-117
bill	hr5520-114
bill	hr5520-115
bill	hr5520-116
bill	hr5520-117
bill	hr5521-114
bill	hr5521-115
bill	hr5521-116
bill	hr5521-117
bill	hr5522-114
bill	hr5522-115
bill	hr5522-116
bill	hr5522-117
bill	hr5523-114
bill	hr5523-115
bill	hr5523-116
bill	hr5523-117
bill	hr5524-114
bill	hr5524-115
bill	hr5524-116
bill	hr5524-117
bill	hr5525-114
bill	hr5525-115
bill	hr5525-116
bill	hr5525-117
bill	hr5526-114
bill	hr5526-115
bill	hr5526-116
bill	hr5526-117
bill	hr5527-114
bill	hr5527-115
bill	hr5527-116
bill	hr5527-117
bill	hr5528-114
bill	hr5528-115
bill	hr5528-116
bill	hr5528-117
bill	hr5529-114
bill	hr5529-115
bill	hr5529-116
bill	hr5529-117
bill	hr553-115
bill	hr553-116
bill	hr553-117
bill	hr5530-114
bill	hr5530-115
bill	hr5530-116
bill	hr5530-117
bill	hr5531-114
bill	hr5531-115
bill	hr5531-116
bill	hr5531-117
bill	hr5532-114
bill	hr5532-115
bill	hr5532-116
bill	hr5532-117
bill	hr5533-114
bill	hr5533-115
bill	hr5533-116
bill	hr5533-117
bill	hr5534-114
bill	hr5534-115
bill	hr5534-116
bill	hr5534-117
bill	hr5535-114
bill	hr5535-115
bill	hr5535-116
bill	hr5535-117
bill	hr5536-114
bill	hr5536-115
bill	hr5536-116
bill	hr5536-117
bill	hr5537-114
bill	hr5537-115
bill	hr5537-116
bill	hr5537-117
bill	hr5538-114
bill	hr5538-115
bill	hr5538-116
bill	hr5538-117
bill	hr5539-114
bill	hr5539-115
bill	hr5539-116
bill	hr5539-117
bill	hr554-115
bill	hr554-116
bill	hr554-117
bill	hr5540-114
bill	hr5540-115
bill	hr5540-116
bill	hr5540-117
bill	hr5541-114
bill	hr5541-115
bill	hr5541-116
bill	hr5541-117
bill	hr5542-114
bill	hr5542-115
bill	hr5542-116
bill	hr5542-117
bill	hr5543-114
bill	hr5543-115
bill	hr5543-116
bill	hr5543-117
bill	hr5544-114
bill	hr5544-115
bill	hr5544-116
bill	hr5544-117
bill	hr5545-114
bill	hr5545-115
bill	hr5545-116
bill	hr5545-117
bill	hr5546-114
bill	hr5546-115
bill	hr5546-116
bill	hr5546-117
bill	hr5547-114
bill	hr5547-115
bill	hr5547-116
bill	hr5547-117
bill	hr5548-114
bill	hr5548-115
bill	hr5548-116
bill	hr5548-117
bill	hr5549-114
bill	hr5549-115
bill	hr5549-116
bill	hr5549-117
bill	hr555-114
bill	hr555-115
bill	hr555-116
bill	hr555-117
bill	hr5550-114
bill	hr5550-115
bill	hr5550-116
bill	hr5550-117
bill	hr5551-114
bill	hr5551-115
bill	hr5551-116
bill	hr5551-117
bill	hr5552-114
bill	hr5552-115
bill	hr5552-116
bill	hr5552-117
bill	hr5553-114
bill	hr5553-115
bill	hr5553-116
bill	hr5553-117
bill	hr5554-114
bill	hr5554-115
bill	hr5554-116
bill	hr5554-117
bill	hr5555-114
bill	hr5555-115
bill	hr5555-116
bill	hr5555-117
bill	hr5556-114
bill	hr5556-115
bill	hr5556-116
bill	hr5556-117
bill	hr5557-114
bill	hr5557-115
bill	hr5557-116
bill	hr5557-117
bill	hr5558-114
bill	hr5558-115
bill	hr5558-116
bill	hr5558-117
bill	hr5559-114
bill	hr5559-115
bill	hr5559-116
bill	hr5559-117
bill	hr556-115
bill	hr556-116
bill	hr556-117
bill	hr5560-114
bill	hr5560-115
bill	hr5560-116
bill	hr5560-117
bill	hr5561-114
bill	hr5561-115
bill	hr5561-116
bill	hr5561-117
bill	hr5562-114
bill	hr5562-115
bill	hr5562-116
bill	hr5562-117
bill	hr5563-114
bill	hr5563-115
bill	hr5563-116
bill	hr5563-117
bill	hr5564-114
bill	hr5564-115
bill	hr5564-116
bill	hr5564-117
bill	hr5565-114
bill	hr5565-115
bill	hr5565-116
bill	hr5565-117
bill	hr5566-114
bill	hr5566-115
bill	hr5566-116
bill	hr5566-117
bill	hr5567-114
bill	hr5567-115
bill	hr5567-116
bill	hr5567-117
bill	hr5568-114
bill	hr5568-115
bill	hr5568-116
bill	hr5568-117
bill	hr5569-114
bill	hr5569-115
bill	hr5569-116
bill	hr5569-117
bill	hr557-114
bill	hr557-115
bill	hr557-116
bill	hr557-117
bill	hr5570-114
bill	hr5570-115
bill	hr5570-116
bill	hr5570-117
bill	hr5571-114
bill	hr5571-115
bill	hr5571-116
bill	hr5571-117
bill	hr5572-114
bill	hr5572-115
bill	hr5572-116
bill	hr5572-117
bill	hr5573-114
bill	hr5573-115
bill	hr5573-116
bill	hr5573-117
bill	hr5574-114
bill	hr5574-115
bill	hr5574-116
bill	hr5574-117
bill	hr5575-114
bill	hr5575-115
bill	hr5575-116
bill	hr5575-117
bill	hr5576-114
bill	hr5576-115
bill	hr5576-116
bill	hr5576-117
bill	hr5577-114
bill	hr5577-115
bill	hr5577-116
bill	hr5577-117
bill	hr5578-114
bill	hr5578-115
bill	hr5578-116
bill	hr5578-117
bill	hr5579-114
bill	hr5579-115
bill	hr5579-116
bill	hr5579-117
bill	hr558-115
bill	hr558-116
bill	hr558-117
bill	hr5580-114
bill	hr5580-115
bill	hr5580-116
bill	hr5580-117
bill	hr5581-114
bill	hr5581-115
bill	hr5581-116
bill	hr5581-117
bill	hr5582-114
bill	hr5582-115
bill	hr5582-116
bill	hr5582-117
bill	hr5583-114
bill	hr5583-115
bill	hr5583-116
bill	hr5583-117
bill	hr5584-114
bill	hr5584-115
bill	hr5584-116
bill	hr5584-117
bill	hr5585-114
bill	hr5585-115
bill	hr5585-116
bill	hr5585-117
bill	hr5586-114
bill	hr5586-115
bill	hr5586-116
bill	hr5586-117
bill	hr5587-114
bill	hr5587-115
bill	hr5587-116
bill	hr5587-117
bill	hr5588-114
bill	hr5588-115
bill	hr5588-116
bill	hr5588-117
bill	hr5589-114
bill	hr5589-115
bill	hr5589-116
bill	hr5589-117
bill	hr559-115
bill	hr559-116
bill	hr559-117
bill	hr5590-114
bill	hr5590-115
bill	hr5590-116
bill	hr5590-117
bill	hr5591-114
bill	hr5591-115
bill	hr5591-116
bill	hr5591-117
bill	hr5592-114
bill	hr5592-115
bill	hr5592-116
bill	hr5592-117
bill	hr5593-114
bill	hr5593-115
bill	hr5593-116
bill	hr5593-117
bill	hr5594-114
bill	hr5594-115
bill	hr5594-116
bill	hr5594-117
bill	hr5595-114
bill	hr5595-115
bill	hr5595-116
bill	hr5595-117
bill	hr5596-114
bill	hr5596-115
bill	hr5596-116
bill	hr5596-117
bill	hr5597-114
bill	hr5597-115
bill	hr5597-116
bill	hr5597-117
bill	hr5598-114
bill	hr5598-115
bill	hr5598-116
bill	hr5598-117
bill	hr5599-114
bill	hr5599-115
bill	hr5599-116
bill	hr5599-117
bill	hr56-115
bill	hr56-116
bill	hr56-117
bill	hr560-115
bill	hr560-116
bill	hr560-117
bill	hr5600-114
bill	hr5600-115
bill	hr5600-116
bill	hr5600-117
bill	hr5601-114
bill	hr5601-115
bill	hr5601-116
bill	hr5601-117
bill	hr5602-114
bill	hr5602-115
bill	hr5602-116
bill	hr5602-117
bill	hr5603-114
bill	hr5603-115
bill	hr5603-116
bill	hr5603-117
bill	hr5604-114
bill	hr5604-115
bill	hr5604-116
bill	hr5604-117
bill	hr5605-114
bill	hr5605-115
bill	hr5605-116
bill	hr5605-117
bill	hr5606, 5602, 5607-114
bill	hr5606-114
bill	hr5606-115
bill	hr5606-116
bill	hr5606-117
bill	hr5607-114
bill	hr5607-115
bill	hr5607-116
bill	hr5607-117
bill	hr5608-114
bill	hr5608-115
bill	hr5608-116
bill	hr5608-117
bill	hr5609-114
bill	hr5609-115
bill	hr5609-116
bill	hr5609-117
bill	hr561-115
bill	hr561-116
bill	hr561-117
bill	hr5610-114
bill	hr5610-115
bill	hr5610-116
bill	hr5610-117
bill	hr5611-114
bill	hr5611-115
bill	hr5611-116
bill	hr5611-117
bill	hr5612-114
bill	hr5612-115
bill	hr5612-116
bill	hr5612-117
bill	hr5613-114
bill	hr5613-115
bill	hr5613-116
bill	hr5613-117
bill	hr5614-114
bill	hr5614-115
bill	hr5614-116
bill	hr5614-117
bill	hr5615-114
bill	hr5615-115
bill	hr5615-116
bill	hr5615-117
bill	hr5616-114
bill	hr5616-115
bill	hr5616-116
bill	hr5616-117
bill	hr5617-114
bill	hr5617-115
bill	hr5617-116
bill	hr5617-117
bill	hr5618-114
bill	hr5618-115
bill	hr5618-116
bill	hr5618-117
bill	hr5619-114
bill	hr5619-115
bill	hr5619-116
bill	hr5619-117
bill	hr562-115
bill	hr562-116
bill	hr562-117
bill	hr5620-114
bill	hr5620-115
bill	hr5620-116
bill	hr5620-117
bill	hr5621-114
bill	hr5621-115
bill	hr5621-116
bill	hr5621-117
bill	hr5622-114
bill	hr5622-115
bill	hr5622-116
bill	hr5622-117
bill	hr5623-114
bill	hr5623-115
bill	hr5623-116
bill	hr5623-117
bill	hr5624-114
bill	hr5624-115
bill	hr5624-116
bill	hr5624-117
bill	hr5625-114
bill	hr5625-115
bill	hr5625-116
bill	hr5625-117
bill	hr5626-114
bill	hr5626-115
bill	hr5626-116
bill	hr5626-117
bill	hr5627-114
bill	hr5627-115
bill	hr5627-116
bill	hr5627-117
bill	hr5628-114
bill	hr5628-115
bill	hr5628-116
bill	hr5628-117
bill	hr5629-114
bill	hr5629-115
bill	hr5629-116
bill	hr5629-117
bill	hr563-115
bill	hr563-116
bill	hr563-117
bill	hr5630-114
bill	hr5630-115
bill	hr5630-116
bill	hr5630-117
bill	hr5631-114
bill	hr5631-115
bill	hr5631-116
bill	hr5631-117
bill	hr5632-114
bill	hr5632-115
bill	hr5632-116
bill	hr5632-117
bill	hr5633-114
bill	hr5633-115
bill	hr5633-116
bill	hr5633-117
bill	hr5634-114
bill	hr5634-115
bill	hr5634-116
bill	hr5634-117
bill	hr5635-114
bill	hr5635-115
bill	hr5635-116
bill	hr5635-117
bill	hr5636-114
bill	hr5636-115
bill	hr5636-116
bill	hr5636-117
bill	hr5637-114
bill	hr5637-115
bill	hr5637-116
bill	hr5637-117
bill	hr5638-114
bill	hr5638-115
bill	hr5638-116
bill	hr5638-117
bill	hr5639-114
bill	hr5639-115
bill	hr5639-116
bill	hr5639-117
bill	hr564-115
bill	hr564-116
bill	hr564-117
bill	hr5640-114
bill	hr5640-115
bill	hr5640-116
bill	hr5640-117
bill	hr5641-114
bill	hr5641-115
bill	hr5641-116
bill	hr5641-117
bill	hr5642-114
bill	hr5642-115
bill	hr5642-116
bill	hr5642-117
bill	hr5643-114
bill	hr5643-115
bill	hr5643-116
bill	hr5643-117
bill	hr5644-114
bill	hr5644-115
bill	hr5644-116
bill	hr5644-117
bill	hr5645-114
bill	hr5645-115
bill	hr5645-116
bill	hr5645-117
bill	hr5646-114
bill	hr5646-115
bill	hr5646-116
bill	hr5646-117
bill	hr5647-114
bill	hr5647-115
bill	hr5647-116
bill	hr5647-117
bill	hr5648-114
bill	hr5648-115
bill	hr5648-116
bill	hr5648-117
bill	hr5649-114
bill	hr5649-115
bill	hr5649-116
bill	hr5649-117
bill	hr565-115
bill	hr565-116
bill	hr565-117
bill	hr5650-114
bill	hr5650-115
bill	hr5650-116
bill	hr5650-117
bill	hr5651-114
bill	hr5651-115
bill	hr5651-116
bill	hr5651-117
bill	hr5652-114
bill	hr5652-115
bill	hr5652-116
bill	hr5652-117
bill	hr5653-114
bill	hr5653-115
bill	hr5653-116
bill	hr5653-117
bill	hr5654-114
bill	hr5654-115
bill	hr5654-116
bill	hr5654-117
bill	hr5655-114
bill	hr5655-115
bill	hr5655-116
bill	hr5655-117
bill	hr5656-114
bill	hr5656-115
bill	hr5656-116
bill	hr5656-117
bill	hr5657-114
bill	hr5657-115
bill	hr5657-116
bill	hr5657-117
bill	hr5658-114
bill	hr5658-115
bill	hr5658-116
bill	hr5658-117
bill	hr5659-114
bill	hr5659-115
bill	hr5659-116
bill	hr5659-117
bill	hr566-115
bill	hr566-116
bill	hr566-117
bill	hr5660-114
bill	hr5660-115
bill	hr5660-116
bill	hr5660-117
bill	hr5661-114
bill	hr5661-115
bill	hr5661-116
bill	hr5661-117
bill	hr5662-114
bill	hr5662-115
bill	hr5662-116
bill	hr5662-117
bill	hr5663-114
bill	hr5663-115
bill	hr5663-116
bill	hr5663-117
bill	hr5664-114
bill	hr5664-115
bill	hr5664-116
bill	hr5664-117
bill	hr5665-114
bill	hr5665-115
bill	hr5665-116
bill	hr5665-117
bill	hr5666-114
bill	hr5666-115
bill	hr5666-116
bill	hr5666-117
bill	hr5667-114
bill	hr5667-115
bill	hr5667-116
bill	hr5667-117
bill	hr5668-114
bill	hr5668-115
bill	hr5668-116
bill	hr5668-117
bill	hr5669-114
bill	hr5669-115
bill	hr5669-116
bill	hr5669-117
bill	hr567-115
bill	hr567-116
bill	hr567-117
bill	hr5670-114
bill	hr5670-115
bill	hr5670-116
bill	hr5670-117
bill	hr5671-114
bill	hr5671-115
bill	hr5671-116
bill	hr5671-117
bill	hr5672-114
bill	hr5672-115
bill	hr5672-116
bill	hr5672-117
bill	hr5673-114
bill	hr5673-115
bill	hr5673-116
bill	hr5673-117
bill	hr5674-114
bill	hr5674-115
bill	hr5674-116
bill	hr5674-117
bill	hr5675-114
bill	hr5675-115
bill	hr5675-116
bill	hr5675-117
bill	hr5676-114
bill	hr5676-115
bill	hr5676-116
bill	hr5676-117
bill	hr5677-114
bill	hr5677-115
bill	hr5677-116
bill	hr5677-117
bill	hr5678-114
bill	hr5678-115
bill	hr5678-116
bill	hr5678-117
bill	hr5679-114
bill	hr5679-115
bill	hr5679-116
bill	hr5679-117
bill	hr568-115
bill	hr568-116
bill	hr568-117
bill	hr5680-114
bill	hr5680-115
bill	hr5680-116
bill	hr5680-117
bill	hr5681-114
bill	hr5681-115
bill	hr5681-116
bill	hr5681-117
bill	hr5682-114
bill	hr5682-115
bill	hr5682-116
bill	hr5682-117
bill	hr5683-114
bill	hr5683-115
bill	hr5683-116
bill	hr5683-117
bill	hr5684-114
bill	hr5684-115
bill	hr5684-116
bill	hr5684-117
bill	hr5685-114
bill	hr5685-115
bill	hr5685-116
bill	hr5685-117
bill	hr5686-114
bill	hr5686-115
bill	hr5686-116
bill	hr5686-117
bill	hr5687-114
bill	hr5687-115
bill	hr5687-116
bill	hr5687-117
bill	hr5688-114
bill	hr5688-115
bill	hr5688-116
bill	hr5688-117
bill	hr5689-114
bill	hr5689-115
bill	hr5689-116
bill	hr5689-117
bill	hr569-115
bill	hr569-116
bill	hr569-117
bill	hr5690-114
bill	hr5690-115
bill	hr5690-116
bill	hr5690-117
bill	hr5691-114
bill	hr5691-115
bill	hr5691-116
bill	hr5691-117
bill	hr5692-114
bill	hr5692-115
bill	hr5692-116
bill	hr5692-117
bill	hr5693-114
bill	hr5693-115
bill	hr5693-116
bill	hr5693-117
bill	hr5694-114
bill	hr5694-115
bill	hr5694-116
bill	hr5694-117
bill	hr5695-114
bill	hr5695-115
bill	hr5695-116
bill	hr5695-117
bill	hr5696-114
bill	hr5696-115
bill	hr5696-116
bill	hr5696-117
bill	hr5697-114
bill	hr5697-115
bill	hr5697-116
bill	hr5697-117
bill	hr5698-114
bill	hr5698-115
bill	hr5698-116
bill	hr5698-117
bill	hr5699-114
bill	hr5699-115
bill	hr5699-116
bill	hr5699-117
bill	hr57-115
bill	hr57-116
bill	hr57-117
bill	hr570-115
bill	hr570-116
bill	hr570-117
bill	hr5700-114
bill	hr5700-115
bill	hr5700-116
bill	hr5700-117
bill	hr5701-114
bill	hr5701-115
bill	hr5701-116
bill	hr5701-117
bill	hr5702-114
bill	hr5702-115
bill	hr5702-116
bill	hr5702-117
bill	hr5703-114
bill	hr5703-115
bill	hr5703-116
bill	hr5703-117
bill	hr5704-114
bill	hr5704-115
bill	hr5704-116
bill	hr5704-117
bill	hr5705-114
bill	hr5705-115
bill	hr5705-116
bill	hr5705-117
bill	hr5706-114
bill	hr5706-115
bill	hr5706-116
bill	hr5706-117
bill	hr5707-114
bill	hr5707-115
bill	hr5707-116
bill	hr5707-117
bill	hr5708-114
bill	hr5708-115
bill	hr5708-116
bill	hr5708-117
bill	hr5709-114
bill	hr5709-115
bill	hr5709-116
bill	hr5709-117
bill	hr571-114
bill	hr571-115
bill	hr571-116
bill	hr571-117
bill	hr5710-114
bill	hr5710-115
bill	hr5710-116
bill	hr5710-117
bill	hr5711-114
bill	hr5711-115
bill	hr5711-116
bill	hr5711-117
bill	hr5712-114
bill	hr5712-115
bill	hr5712-116
bill	hr5712-117
bill	hr5713-114
bill	hr5713-115
bill	hr5713-116
bill	hr5713-117
bill	hr5714-114
bill	hr5714-115
bill	hr5714-116
bill	hr5714-117
bill	hr5715-114
bill	hr5715-115
bill	hr5715-116
bill	hr5715-117
bill	hr5716-114
bill	hr5716-115
bill	hr5716-116
bill	hr5716-117
bill	hr5717-114
bill	hr5717-115
bill	hr5717-116
bill	hr5717-117
bill	hr5718-114
bill	hr5718-115
bill	hr5718-116
bill	hr5718-117
bill	hr5719-114
bill	hr5719-115
bill	hr5719-116
bill	hr5719-117
bill	hr572-115
bill	hr572-116
bill	hr572-117
bill	hr5720-114
bill	hr5720-115
bill	hr5720-116
bill	hr5720-117
bill	hr5721-114
bill	hr5721-115
bill	hr5721-116
bill	hr5721-117
bill	hr5722-114
bill	hr5722-115
bill	hr5722-116
bill	hr5722-117
bill	hr5723-114
bill	hr5723-115
bill	hr5723-116
bill	hr5723-117
bill	hr5724-114
bill	hr5724-115
bill	hr5724-116
bill	hr5724-117
bill	hr5725-114
bill	hr5725-115
bill	hr5725-116
bill	hr5725-117
bill	hr5726-114
bill	hr5726-115
bill	hr5726-116
bill	hr5726-117
bill	hr5727-114
bill	hr5727-115
bill	hr5727-116
bill	hr5727-117
bill	hr5728-114
bill	hr5728-115
bill	hr5728-116
bill	hr5728-117
bill	hr5729-114
bill	hr5729-115
bill	hr5729-116
bill	hr5729-117
bill	hr573-115
bill	hr573-116
bill	hr573-117
bill	hr5730-114
bill	hr5730-115
bill	hr5730-116
bill	hr5730-117
bill	hr5731-114
bill	hr5731-115
bill	hr5731-116
bill	hr5731-117
bill	hr5732-114
bill	hr5732-115
bill	hr5732-116
bill	hr5732-117
bill	hr5733-114
bill	hr5733-115
bill	hr5733-116
bill	hr5733-117
bill	hr5734-114
bill	hr5734-115
bill	hr5734-116
bill	hr5734-117
bill	hr5735-114
bill	hr5735-115
bill	hr5735-116
bill	hr5735-117
bill	hr5736-114
bill	hr5736-115
bill	hr5736-116
bill	hr5736-117
bill	hr5737-114
bill	hr5737-115
bill	hr5737-116
bill	hr5737-117
bill	hr5738-114
bill	hr5738-115
bill	hr5738-116
bill	hr5738-117
bill	hr5739-114
bill	hr5739-115
bill	hr5739-116
bill	hr5739-117
bill	hr574-115
bill	hr574-116
bill	hr574-117
bill	hr5740-114
bill	hr5740-115
bill	hr5740-116
bill	hr5740-117
bill	hr5741-114
bill	hr5741-115
bill	hr5741-116
bill	hr5741-117
bill	hr5742-114
bill	hr5742-115
bill	hr5742-116
bill	hr5742-117
bill	hr5743-114
bill	hr5743-115
bill	hr5743-116
bill	hr5743-117
bill	hr5744-114
bill	hr5744-115
bill	hr5744-116
bill	hr5744-117
bill	hr5745-114
bill	hr5745-115
bill	hr5745-116
bill	hr5745-117
bill	hr5746-114
bill	hr5746-115
bill	hr5746-116
bill	hr5746-117
bill	hr5747-114
bill	hr5747-115
bill	hr5747-116
bill	hr5747-117
bill	hr5748-114
bill	hr5748-115
bill	hr5748-116
bill	hr5748-117
bill	hr5749-114
bill	hr5749-115
bill	hr5749-116
bill	hr5749-117
bill	hr575-115
bill	hr575-116
bill	hr575-117
bill	hr5750-114
bill	hr5750-115
bill	hr5750-116
bill	hr5750-117
bill	hr5751-114
bill	hr5751-115
bill	hr5751-116
bill	hr5751-117
bill	hr5752-114
bill	hr5752-115
bill	hr5752-116
bill	hr5752-117
bill	hr5753-114
bill	hr5753-115
bill	hr5753-116
bill	hr5753-117
bill	hr5754-114
bill	hr5754-115
bill	hr5754-116
bill	hr5754-117
bill	hr5755-114
bill	hr5755-115
bill	hr5755-116
bill	hr5755-117
bill	hr5756-114
bill	hr5756-115
bill	hr5756-116
bill	hr5756-117
bill	hr5757-114
bill	hr5757-115
bill	hr5757-116
bill	hr5757-117
bill	hr5758-114
bill	hr5758-115
bill	hr5758-116
bill	hr5758-117
bill	hr5759-114
bill	hr5759-115
bill	hr5759-116
bill	hr5759-117
bill	hr576-115
bill	hr576-116
bill	hr576-117
bill	hr5760-114
bill	hr5760-115
bill	hr5760-116
bill	hr5760-117
bill	hr5761-114
bill	hr5761-115
bill	hr5761-116
bill	hr5761-117
bill	hr5762-114
bill	hr5762-115
bill	hr5762-116
bill	hr5762-117
bill	hr5763-114
bill	hr5763-115
bill	hr5763-116
bill	hr5763-117
bill	hr5764-114
bill	hr5764-115
bill	hr5764-116
bill	hr5764-117
bill	hr5765-114
bill	hr5765-115
bill	hr5765-116
bill	hr5765-117
bill	hr5766-114
bill	hr5766-115
bill	hr5766-116
bill	hr5766-117
bill	hr5767-114
bill	hr5767-115
bill	hr5767-116
bill	hr5767-117
bill	hr5768-114
bill	hr5768-115
bill	hr5768-116
bill	hr5768-117
bill	hr5769-114
bill	hr5769-115
bill	hr5769-116
bill	hr5769-117
bill	hr577-114
bill	hr577-115
bill	hr577-116
bill	hr577-117
bill	hr5770-114
bill	hr5770-115
bill	hr5770-116
bill	hr5770-117
bill	hr5771-113
bill	hr5771-114
bill	hr5771-115
bill	hr5771-116
bill	hr5771-117
bill	hr5772-114
bill	hr5772-115
bill	hr5772-116
bill	hr5772-117
bill	hr5773-114
bill	hr5773-115
bill	hr5773-116
bill	hr5773-117
bill	hr5774-114
bill	hr5774-115
bill	hr5774-116
bill	hr5774-117
bill	hr5775-114
bill	hr5775-115
bill	hr5775-116
bill	hr5775-117
bill	hr5776-114
bill	hr5776-115
bill	hr5776-116
bill	hr5776-117
bill	hr5777-114
bill	hr5777-115
bill	hr5777-116
bill	hr5777-117
bill	hr5778-114
bill	hr5778-115
bill	hr5778-116
bill	hr5778-117
bill	hr5779-114
bill	hr5779-115
bill	hr5779-116
bill	hr5779-117
bill	hr578-115
bill	hr578-116
bill	hr578-117
bill	hr5780-114
bill	hr5780-115
bill	hr5780-116
bill	hr5780-117
bill	hr5781-114
bill	hr5781-115
bill	hr5781-116
bill	hr5781-117
bill	hr5782-114
bill	hr5782-115
bill	hr5782-116
bill	hr5782-117
bill	hr5783-114
bill	hr5783-115
bill	hr5783-116
bill	hr5783-117
bill	hr5784-114
bill	hr5784-115
bill	hr5784-116
bill	hr5784-117
bill	hr5785-114
bill	hr5785-115
bill	hr5785-116
bill	hr5785-117
bill	hr5786-114
bill	hr5786-115
bill	hr5786-116
bill	hr5786-117
bill	hr5787-114
bill	hr5787-115
bill	hr5787-116
bill	hr5787-117
bill	hr5788-114
bill	hr5788-115
bill	hr5788-116
bill	hr5788-117
bill	hr5789-114
bill	hr5789-115
bill	hr5789-116
bill	hr5789-117
bill	hr579-115
bill	hr579-116
bill	hr579-117
bill	hr5790-114
bill	hr5790-115
bill	hr5790-116
bill	hr5790-117
bill	hr5791-114
bill	hr5791-115
bill	hr5791-116
bill	hr5791-117
bill	hr5792-114
bill	hr5792-115
bill	hr5792-116
bill	hr5792-117
bill	hr5793-114
bill	hr5793-115
bill	hr5793-116
bill	hr5793-117
bill	hr5794-114
bill	hr5794-115
bill	hr5794-116
bill	hr5794-117
bill	hr5795-114
bill	hr5795-115
bill	hr5795-116
bill	hr5795-117
bill	hr5796-114
bill	hr5796-115
bill	hr5796-116
bill	hr5796-117
bill	hr5797-114
bill	hr5797-115
bill	hr5797-116
bill	hr5797-117
bill	hr5798-114
bill	hr5798-115
bill	hr5798-116
bill	hr5798-117
bill	hr5799-114
bill	hr5799-115
bill	hr5799-116
bill	hr5799-117
